score,lg_sf_pred,lg_sf_heur,lg_sf_real
# threads = 40
# n = 40
# lgT = 48
# fft = 16
# satrat = 0.9
# radius = 1.1547005383792515
# q = 3329
# doubledb = False
# exptime = False
# v = False
# N = 142
# walltime = 88299.24
# cputime = 4.698
# saturation radius = 1.1547005383792515
0.000,-0.831,-1.000,-0.939
1.000,-0.957,-1.143,-1.076
2.000,-1.096,-1.300,-1.227
3.000,-1.248,-1.470,-1.390
4.000,-1.413,-1.655,-1.568
5.000,-1.593,-1.855,-1.759
6.000,-1.788,-2.070,-1.965
7.000,-1.998,-2.300,-2.186
8.000,-2.222,-2.546,-2.423
9.000,-2.463,-2.809,-2.674
10.000,-2.720,-3.087,-2.942
11.000,-2.992,-3.383,-3.225
12.000,-3.282,-3.695,-3.524
13.000,-3.588,-4.025,-3.839
14.000,-3.911,-4.372,-4.171
15.000,-4.252,-4.736,-4.520
16.000,-4.610,-5.118,-4.885
17.000,-4.985,-5.518,-5.267
18.000,-5.378,-5.936,-5.665
19.000,-5.789,-6.372,-6.081
20.000,-6.218,-6.827,-6.514
21.000,-6.666,-7.300,-6.964
22.000,-7.131,-7.791,-7.431
23.000,-7.615,-8.301,-7.915
24.000,-8.118,-8.830,-8.417
25.000,-8.639,-9.377,-8.936
26.000,-9.178,-9.943,-9.473
27.000,-9.737,-10.529,-10.026
28.000,-10.314,-11.133,-10.598
29.000,-10.910,-11.756,-11.186
30.000,-11.525,-12.399,-11.792
31.000,-12.159,-13.060,-12.416
32.000,-12.812,-13.741,-13.057
33.000,-13.484,-14.442,-13.715
34.000,-14.175,-15.161,-14.390
35.000,-14.885,-15.900,-15.082
36.000,-15.615,-16.658,-15.792
37.000,-16.363,-17.436,-16.518
38.000,-17.131,-18.233,-17.261
39.000,-17.919,-19.050,-18.021
40.000,-18.725,-19.887,-18.797
41.000,-19.551,-20.743,-19.589
42.000,-20.396,-21.618,-20.396
43.000,-21.260,-22.514,-21.218
44.000,-22.144,-23.428,-22.055
45.000,-23.046,-24.363,-22.905
46.000,-23.968,-25.318,-23.769
47.000,-24.909,-26.292,-24.645
48.000,-25.868,-27.286,-25.530
49.000,-26.847,-28.299,-26.426
50.000,-27.843,-29.333,-27.329
51.000,-28.858,-30.386,-28.236
52.000,-29.890,-31.459,-29.149
53.000,-30.938,-32.552,-30.061
54.000,-32.002,-33.665,-30.968
55.000,-33.080,-34.798,-31.871
56.000,-34.169,-35.950,-32.755
57.000,-35.266,-37.123,-33.642
58.000,-36.366,-38.315,-34.531
59.000,-37.462,-39.528,-35.358
60.000,-38.546,-40.760,-36.184
60.501,-39.080,-41.385,-37.042
60.501,-39.081,-41.386,-37.043
60.501,-39.081,-41.386,-37.044
60.504,-39.083,-41.389,-37.044
60.505,-39.085,-41.391,-37.045
60.507,-39.087,-41.393,-37.046
60.507,-39.087,-41.393,-37.047
60.509,-39.089,-41.395,-37.047
60.510,-39.090,-41.396,-37.048
60.511,-39.091,-41.397,-37.049
60.515,-39.095,-41.402,-37.049
60.515,-39.095,-41.403,-37.050
60.515,-39.096,-41.403,-37.051
60.516,-39.096,-41.404,-37.052
60.518,-39.099,-41.407,-37.052
60.519,-39.100,-41.408,-37.053
60.520,-39.100,-41.409,-37.054
60.522,-39.103,-41.412,-37.055
60.522,-39.103,-41.412,-37.055
60.523,-39.104,-41.413,-37.056
60.523,-39.104,-41.413,-37.057
60.524,-39.105,-41.414,-37.057
60.525,-39.105,-41.415,-37.058
60.526,-39.107,-41.417,-37.059
60.527,-39.108,-41.417,-37.060
60.528,-39.109,-41.419,-37.060
60.528,-39.109,-41.419,-37.061
60.528,-39.109,-41.419,-37.062
60.528,-39.109,-41.419,-37.063
60.528,-39.109,-41.420,-37.063
60.529,-39.110,-41.421,-37.064
60.530,-39.111,-41.422,-37.065
60.530,-39.111,-41.422,-37.066
60.530,-39.112,-41.422,-37.066
60.532,-39.113,-41.424,-37.067
60.533,-39.114,-41.425,-37.068
60.534,-39.115,-41.426,-37.069
60.534,-39.116,-41.427,-37.069
60.534,-39.116,-41.427,-37.070
60.538,-39.119,-41.431,-37.071
60.540,-39.121,-41.434,-37.071
60.541,-39.123,-41.435,-37.072
60.542,-39.124,-41.437,-37.073
60.543,-39.125,-41.438,-37.074
60.543,-39.125,-41.438,-37.074
60.544,-39.126,-41.439,-37.075
60.545,-39.127,-41.440,-37.076
60.547,-39.130,-41.443,-37.077
60.547,-39.130,-41.443,-37.077
60.549,-39.132,-41.446,-37.078
60.551,-39.133,-41.448,-37.079
60.551,-39.133,-41.448,-37.080
60.551,-39.133,-41.448,-37.080
60.551,-39.134,-41.448,-37.081
60.552,-39.135,-41.450,-37.082
60.553,-39.135,-41.450,-37.083
60.553,-39.135,-41.450,-37.083
60.553,-39.135,-41.450,-37.084
60.554,-39.136,-41.451,-37.085
60.554,-39.137,-41.452,-37.086
60.554,-39.137,-41.452,-37.086
60.556,-39.139,-41.455,-37.087
60.556,-39.139,-41.455,-37.088
60.559,-39.142,-41.458,-37.089
60.560,-39.143,-41.459,-37.089
60.561,-39.144,-41.460,-37.090
60.561,-39.144,-41.460,-37.091
60.562,-39.145,-41.462,-37.092
60.563,-39.146,-41.462,-37.092
60.563,-39.146,-41.462,-37.093
60.563,-39.146,-41.463,-37.094
60.564,-39.147,-41.464,-37.095
60.564,-39.147,-41.464,-37.095
60.564,-39.147,-41.465,-37.096
60.565,-39.148,-41.465,-37.097
60.565,-39.148,-41.465,-37.098
60.565,-39.148,-41.466,-37.098
60.567,-39.151,-41.468,-37.099
60.568,-39.152,-41.470,-37.100
60.569,-39.152,-41.470,-37.101
60.570,-39.153,-41.471,-37.101
60.570,-39.153,-41.471,-37.102
60.573,-39.156,-41.475,-37.103
60.573,-39.156,-41.475,-37.104
60.574,-39.158,-41.476,-37.104
60.575,-39.158,-41.478,-37.105
60.577,-39.161,-41.480,-37.106
60.577,-39.161,-41.481,-37.107
60.577,-39.161,-41.481,-37.107
60.578,-39.162,-41.482,-37.108
60.579,-39.164,-41.484,-37.109
60.582,-39.166,-41.486,-37.110
60.583,-39.167,-41.487,-37.110
60.583,-39.167,-41.487,-37.111
60.583,-39.167,-41.488,-37.112
60.585,-39.169,-41.490,-37.113
60.585,-39.169,-41.490,-37.114
60.585,-39.169,-41.491,-37.114
60.587,-39.171,-41.492,-37.115
60.589,-39.174,-41.496,-37.116
60.590,-39.175,-41.497,-37.117
60.591,-39.175,-41.498,-37.117
60.593,-39.178,-41.500,-37.118
60.594,-39.178,-41.501,-37.119
60.595,-39.179,-41.502,-37.120
60.595,-39.180,-41.503,-37.120
60.596,-39.181,-41.504,-37.121
60.598,-39.183,-41.506,-37.122
60.598,-39.183,-41.506,-37.123
60.600,-39.185,-41.509,-37.123
60.600,-39.185,-41.510,-37.124
60.601,-39.187,-41.511,-37.125
60.602,-39.187,-41.512,-37.126
60.603,-39.188,-41.513,-37.127
60.603,-39.189,-41.514,-37.127
60.604,-39.190,-41.514,-37.128
60.605,-39.191,-41.516,-37.129
60.607,-39.193,-41.518,-37.130
60.608,-39.193,-41.519,-37.130
60.609,-39.194,-41.520,-37.131
60.609,-39.195,-41.521,-37.132
60.609,-39.195,-41.521,-37.133
60.609,-39.195,-41.521,-37.133
60.610,-39.195,-41.521,-37.134
60.611,-39.197,-41.523,-37.135
60.611,-39.197,-41.524,-37.136
60.612,-39.198,-41.524,-37.137
60.612,-39.198,-41.525,-37.137
60.614,-39.200,-41.527,-37.138
60.616,-39.202,-41.529,-37.139
60.616,-39.202,-41.529,-37.140
60.617,-39.203,-41.531,-37.140
60.620,-39.206,-41.534,-37.141
60.622,-39.208,-41.537,-37.142
60.622,-39.208,-41.537,-37.143
60.623,-39.209,-41.538,-37.144
60.624,-39.211,-41.540,-37.144
60.624,-39.211,-41.540,-37.145
60.626,-39.213,-41.542,-37.146
60.628,-39.215,-41.544,-37.147
60.629,-39.216,-41.546,-37.147
60.629,-39.216,-41.546,-37.148
60.630,-39.217,-41.547,-37.149
60.630,-39.217,-41.547,-37.150
60.631,-39.218,-41.548,-37.151
60.631,-39.218,-41.548,-37.151
60.632,-39.219,-41.550,-37.152
60.633,-39.220,-41.551,-37.153
60.633,-39.220,-41.551,-37.154
60.634,-39.221,-41.552,-37.155
60.635,-39.223,-41.554,-37.155
60.637,-39.224,-41.556,-37.156
60.638,-39.225,-41.557,-37.157
60.638,-39.225,-41.557,-37.158
60.639,-39.226,-41.558,-37.158
60.639,-39.227,-41.559,-37.159
60.640,-39.228,-41.560,-37.160
60.642,-39.230,-41.562,-37.161
60.643,-39.231,-41.563,-37.162
60.644,-39.232,-41.565,-37.162
60.645,-39.233,-41.566,-37.163
60.645,-39.233,-41.566,-37.164
60.647,-39.235,-41.568,-37.165
60.647,-39.235,-41.569,-37.166
60.649,-39.237,-41.571,-37.166
60.650,-39.238,-41.572,-37.167
60.650,-39.238,-41.572,-37.168
60.651,-39.239,-41.573,-37.169
60.653,-39.241,-41.575,-37.169
60.653,-39.241,-41.576,-37.170
60.654,-39.242,-41.577,-37.171
60.654,-39.242,-41.577,-37.172
60.654,-39.243,-41.578,-37.173
60.658,-39.246,-41.582,-37.173
60.659,-39.248,-41.583,-37.174
60.659,-39.248,-41.584,-37.175
60.661,-39.250,-41.586,-37.176
60.661,-39.250,-41.586,-37.177
60.662,-39.250,-41.587,-37.177
60.662,-39.251,-41.587,-37.178
60.665,-39.254,-41.591,-37.179
60.667,-39.256,-41.593,-37.180
60.667,-39.256,-41.594,-37.181
60.669,-39.258,-41.595,-37.181
60.671,-39.260,-41.599,-37.182
60.678,-39.267,-41.607,-37.183
60.680,-39.269,-41.609,-37.184
60.680,-39.270,-41.610,-37.185
60.680,-39.270,-41.610,-37.185
60.681,-39.270,-41.610,-37.186
60.684,-39.273,-41.614,-37.187
60.684,-39.274,-41.614,-37.188
60.685,-39.275,-41.616,-37.189
60.686,-39.276,-41.618,-37.189
60.687,-39.277,-41.619,-37.190
60.688,-39.278,-41.620,-37.191
60.688,-39.278,-41.620,-37.192
60.688,-39.278,-41.620,-37.193
60.688,-39.279,-41.620,-37.193
60.691,-39.282,-41.624,-37.194
60.692,-39.282,-41.625,-37.195
60.692,-39.283,-41.625,-37.196
60.693,-39.284,-41.626,-37.197
60.695,-39.285,-41.628,-37.197
60.695,-39.285,-41.628,-37.198
60.695,-39.285,-41.628,-37.199
60.696,-39.287,-41.630,-37.200
60.696,-39.287,-41.630,-37.201
60.698,-39.289,-41.633,-37.202
60.702,-39.293,-41.638,-37.202
60.703,-39.294,-41.638,-37.203
60.705,-39.296,-41.642,-37.204
60.706,-39.297,-41.642,-37.205
60.706,-39.297,-41.642,-37.206
60.706,-39.297,-41.642,-37.206
60.709,-39.300,-41.646,-37.207
60.712,-39.303,-41.650,-37.208
60.712,-39.304,-41.650,-37.209
60.713,-39.304,-41.651,-37.210
60.713,-39.304,-41.651,-37.210
60.714,-39.306,-41.652,-37.211
60.715,-39.306,-41.653,-37.212
60.716,-39.307,-41.655,-37.213
60.716,-39.307,-41.655,-37.214
60.717,-39.308,-41.656,-37.215
60.717,-39.309,-41.656,-37.215
60.717,-39.309,-41.657,-37.216
60.719,-39.310,-41.658,-37.217
60.720,-39.312,-41.660,-37.218
60.721,-39.312,-41.661,-37.219
60.722,-39.314,-41.663,-37.219
60.723,-39.315,-41.664,-37.220
60.724,-39.316,-41.665,-37.221
60.724,-39.316,-41.665,-37.222
60.726,-39.318,-41.667,-37.223
60.726,-39.319,-41.668,-37.224
60.730,-39.322,-41.673,-37.224
60.730,-39.323,-41.673,-37.225
60.731,-39.323,-41.674,-37.226
60.733,-39.326,-41.676,-37.227
60.734,-39.327,-41.678,-37.228
60.734,-39.327,-41.678,-37.229
60.735,-39.327,-41.679,-37.229
60.736,-39.329,-41.681,-37.230
60.738,-39.330,-41.682,-37.231
60.738,-39.331,-41.683,-37.232
60.739,-39.332,-41.684,-37.233
60.739,-39.332,-41.684,-37.233
60.740,-39.333,-41.685,-37.234
60.741,-39.334,-41.687,-37.235
60.742,-39.335,-41.687,-37.236
60.742,-39.335,-41.687,-37.237
60.743,-39.336,-41.689,-37.238
60.744,-39.337,-41.690,-37.238
60.745,-39.338,-41.691,-37.239
60.746,-39.339,-41.692,-37.240
60.748,-39.341,-41.695,-37.241
60.748,-39.341,-41.695,-37.242
60.748,-39.341,-41.695,-37.243
60.752,-39.345,-41.700,-37.243
60.752,-39.346,-41.700,-37.244
60.754,-39.347,-41.702,-37.245
60.754,-39.348,-41.703,-37.246
60.755,-39.349,-41.704,-37.247
60.756,-39.349,-41.705,-37.248
60.760,-39.354,-41.710,-37.248
60.761,-39.355,-41.712,-37.249
60.762,-39.356,-41.713,-37.250
60.764,-39.358,-41.715,-37.251
60.767,-39.361,-41.719,-37.252
60.767,-39.361,-41.719,-37.253
60.768,-39.363,-41.721,-37.253
60.769,-39.364,-41.722,-37.254
60.770,-39.364,-41.722,-37.255
60.770,-39.364,-41.723,-37.256
60.771,-39.365,-41.724,-37.257
60.775,-39.370,-41.729,-37.258
60.776,-39.371,-41.730,-37.259
60.776,-39.371,-41.731,-37.259
60.778,-39.373,-41.733,-37.260
60.779,-39.374,-41.734,-37.261
60.779,-39.374,-41.735,-37.262
60.780,-39.375,-41.735,-37.263
60.780,-39.375,-41.735,-37.264
60.780,-39.375,-41.736,-37.264
60.781,-39.376,-41.737,-37.265
60.782,-39.377,-41.738,-37.266
60.782,-39.377,-41.738,-37.267
60.787,-39.382,-41.744,-37.268
60.787,-39.383,-41.745,-37.269
60.788,-39.383,-41.745,-37.270
60.790,-39.385,-41.748,-37.270
60.791,-39.386,-41.749,-37.271
60.791,-39.387,-41.749,-37.272
60.791,-39.387,-41.750,-37.273
60.793,-39.389,-41.752,-37.274
60.794,-39.390,-41.753,-37.275
60.795,-39.391,-41.755,-37.275
60.796,-39.391,-41.755,-37.276
60.798,-39.394,-41.758,-37.277
60.799,-39.395,-41.759,-37.278
60.799,-39.395,-41.759,-37.279
60.800,-39.396,-41.760,-37.280
60.800,-39.396,-41.761,-37.281
60.802,-39.398,-41.763,-37.281
60.803,-39.399,-41.764,-37.282
60.803,-39.399,-41.765,-37.283
60.804,-39.400,-41.766,-37.284
60.804,-39.401,-41.766,-37.285
60.805,-39.401,-41.766,-37.286
60.807,-39.404,-41.770,-37.287
60.812,-39.409,-41.776,-37.287
60.813,-39.410,-41.777,-37.288
60.814,-39.410,-41.778,-37.289
60.815,-39.411,-41.779,-37.290
60.817,-39.414,-41.782,-37.291
60.817,-39.414,-41.782,-37.292
60.819,-39.416,-41.784,-37.293
60.820,-39.417,-41.786,-37.294
60.821,-39.418,-41.787,-37.294
60.821,-39.418,-41.787,-37.295
60.821,-39.418,-41.787,-37.296
60.821,-39.418,-41.787,-37.297
60.821,-39.418,-41.787,-37.298
60.821,-39.418,-41.787,-37.299
60.824,-39.421,-41.790,-37.300
60.824,-39.421,-41.791,-37.300
60.825,-39.422,-41.791,-37.301
60.826,-39.424,-41.794,-37.302
60.827,-39.424,-41.794,-37.303
60.827,-39.424,-41.795,-37.304
60.829,-39.426,-41.797,-37.305
60.830,-39.427,-41.798,-37.306
60.830,-39.427,-41.798,-37.307
60.830,-39.428,-41.799,-37.307
60.830,-39.428,-41.799,-37.308
60.831,-39.428,-41.799,-37.309
60.831,-39.429,-41.800,-37.310
60.832,-39.430,-41.801,-37.311
60.834,-39.432,-41.804,-37.312
60.838,-39.436,-41.809,-37.313
60.840,-39.438,-41.811,-37.313
60.840,-39.438,-41.812,-37.314
60.842,-39.440,-41.814,-37.315
60.843,-39.441,-41.815,-37.316
60.844,-39.442,-41.816,-37.317
60.844,-39.442,-41.816,-37.318
60.845,-39.443,-41.817,-37.319
60.847,-39.445,-41.819,-37.320
60.847,-39.445,-41.819,-37.321
60.849,-39.447,-41.822,-37.321
60.849,-39.447,-41.822,-37.322
60.850,-39.448,-41.823,-37.323
60.850,-39.448,-41.823,-37.324
60.852,-39.450,-41.826,-37.325
60.854,-39.452,-41.828,-37.326
60.856,-39.455,-41.831,-37.327
60.859,-39.458,-41.835,-37.328
60.861,-39.460,-41.837,-37.328
60.861,-39.460,-41.838,-37.329
60.864,-39.463,-41.841,-37.330
60.867,-39.467,-41.845,-37.331
60.868,-39.468,-41.847,-37.332
60.869,-39.468,-41.847,-37.333
60.869,-39.468,-41.847,-37.334
60.871,-39.470,-41.849,-37.335
60.871,-39.471,-41.850,-37.336
60.872,-39.472,-41.852,-37.336
60.873,-39.473,-41.853,-37.337
60.873,-39.473,-41.853,-37.338
60.877,-39.477,-41.858,-37.339
60.877,-39.477,-41.858,-37.340
60.878,-39.478,-41.859,-37.341
60.879,-39.479,-41.860,-37.342
60.881,-39.481,-41.863,-37.343
60.882,-39.482,-41.864,-37.344
60.882,-39.482,-41.864,-37.344
60.884,-39.485,-41.867,-37.345
60.885,-39.485,-41.867,-37.346
60.886,-39.486,-41.868,-37.347
60.887,-39.488,-41.871,-37.348
60.888,-39.488,-41.871,-37.349
60.888,-39.489,-41.872,-37.350
60.889,-39.490,-41.873,-37.351
60.889,-39.490,-41.873,-37.352
60.892,-39.492,-41.876,-37.353
60.892,-39.492,-41.876,-37.353
60.894,-39.494,-41.879,-37.354
60.897,-39.498,-41.883,-37.355
60.898,-39.499,-41.884,-37.356
60.898,-39.499,-41.884,-37.357
60.900,-39.500,-41.886,-37.358
60.900,-39.501,-41.887,-37.359
60.904,-39.505,-41.892,-37.360
60.905,-39.506,-41.893,-37.361
60.908,-39.509,-41.896,-37.362
60.908,-39.509,-41.897,-37.362
60.909,-39.510,-41.898,-37.363
60.911,-39.512,-41.900,-37.364
60.911,-39.512,-41.900,-37.365
60.911,-39.513,-41.901,-37.366
60.913,-39.514,-41.902,-37.367
60.914,-39.515,-41.904,-37.368
60.914,-39.516,-41.904,-37.369
60.917,-39.519,-41.908,-37.370
60.918,-39.519,-41.909,-37.371
60.919,-39.520,-41.910,-37.372
60.920,-39.522,-41.911,-37.372
60.921,-39.522,-41.912,-37.373
60.923,-39.525,-41.915,-37.374
60.923,-39.525,-41.915,-37.375
60.923,-39.525,-41.916,-37.376
60.924,-39.526,-41.916,-37.377
60.924,-39.526,-41.917,-37.378
60.924,-39.526,-41.917,-37.379
60.925,-39.527,-41.919,-37.380
60.927,-39.529,-41.921,-37.381
60.929,-39.531,-41.923,-37.382
60.930,-39.532,-41.924,-37.383
60.931,-39.533,-41.925,-37.383
60.932,-39.534,-41.927,-37.384
60.932,-39.534,-41.927,-37.385
60.932,-39.534,-41.927,-37.386
60.933,-39.535,-41.928,-37.387
60.936,-39.539,-41.932,-37.388
60.938,-39.541,-41.935,-37.389
60.939,-39.541,-41.935,-37.390
60.940,-39.542,-41.937,-37.391
60.940,-39.543,-41.937,-37.392
60.942,-39.545,-41.940,-37.393
60.943,-39.546,-41.941,-37.394
60.945,-39.548,-41.944,-37.395
60.945,-39.548,-41.944,-37.395
60.949,-39.552,-41.949,-37.396
60.953,-39.556,-41.953,-37.397
60.956,-39.559,-41.957,-37.398
60.957,-39.560,-41.958,-37.399
60.957,-39.560,-41.958,-37.400
60.960,-39.564,-41.962,-37.401
60.960,-39.564,-41.963,-37.402
60.961,-39.564,-41.963,-37.403
60.961,-39.565,-41.964,-37.404
60.963,-39.567,-41.966,-37.405
60.966,-39.570,-41.970,-37.406
60.967,-39.571,-41.971,-37.407
60.967,-39.571,-41.971,-37.408
60.967,-39.571,-41.971,-37.408
60.968,-39.572,-41.972,-37.409
60.968,-39.572,-41.972,-37.410
60.968,-39.572,-41.973,-37.411
60.970,-39.574,-41.975,-37.412
60.970,-39.574,-41.975,-37.413
60.971,-39.575,-41.976,-37.414
60.971,-39.575,-41.976,-37.415
60.972,-39.576,-41.977,-37.416
60.974,-39.578,-41.980,-37.417
60.974,-39.578,-41.980,-37.418
60.975,-39.579,-41.981,-37.419
60.976,-39.580,-41.982,-37.420
60.976,-39.580,-41.982,-37.421
60.976,-39.580,-41.982,-37.422
60.979,-39.584,-41.987,-37.423
60.981,-39.585,-41.988,-37.424
60.984,-39.589,-41.993,-37.424
60.985,-39.590,-41.994,-37.425
60.986,-39.590,-41.995,-37.426
60.987,-39.592,-41.996,-37.427
60.990,-39.595,-42.000,-37.428
60.991,-39.595,-42.001,-37.429
60.991,-39.595,-42.001,-37.430
60.991,-39.596,-42.001,-37.431
60.991,-39.596,-42.002,-37.432
60.996,-39.601,-42.007,-37.433
60.997,-39.602,-42.009,-37.434
60.997,-39.602,-42.009,-37.435
61.000,-39.605,-42.012,-37.436
61.001,-39.606,-42.013,-37.437
61.001,-39.607,-42.014,-37.438
61.004,-39.609,-42.017,-37.439
61.006,-39.612,-42.020,-37.440
61.008,-39.613,-42.023,-37.441
61.008,-39.614,-42.023,-37.442
61.008,-39.614,-42.023,-37.443
61.009,-39.615,-42.024,-37.443
61.012,-39.618,-42.028,-37.444
61.012,-39.618,-42.028,-37.445
61.012,-39.618,-42.028,-37.446
61.015,-39.621,-42.032,-37.447
61.016,-39.622,-42.033,-37.448
61.016,-39.622,-42.033,-37.449
61.017,-39.623,-42.034,-37.450
61.017,-39.623,-42.035,-37.451
61.018,-39.624,-42.035,-37.452
61.018,-39.624,-42.035,-37.453
61.021,-39.627,-42.039,-37.454
61.024,-39.630,-42.043,-37.455
61.025,-39.631,-42.044,-37.456
61.026,-39.632,-42.045,-37.457
61.029,-39.635,-42.049,-37.458
61.030,-39.637,-42.051,-37.459
61.032,-39.638,-42.053,-37.460
61.033,-39.640,-42.054,-37.461
61.033,-39.640,-42.054,-37.462
61.036,-39.643,-42.058,-37.463
61.036,-39.643,-42.058,-37.464
61.037,-39.644,-42.060,-37.465
61.038,-39.645,-42.060,-37.466
61.040,-39.647,-42.063,-37.467
61.042,-39.649,-42.066,-37.468
61.043,-39.650,-42.067,-37.469
61.043,-39.650,-42.067,-37.470
61.045,-39.652,-42.069,-37.471
61.046,-39.654,-42.071,-37.472
61.048,-39.655,-42.073,-37.473
61.048,-39.655,-42.073,-37.474
61.050,-39.657,-42.076,-37.474
61.050,-39.657,-42.076,-37.475
61.051,-39.658,-42.077,-37.476
61.053,-39.660,-42.079,-37.477
61.053,-39.661,-42.080,-37.478
61.054,-39.662,-42.081,-37.479
61.055,-39.662,-42.082,-37.480
61.055,-39.662,-42.082,-37.481
61.056,-39.663,-42.083,-37.482
61.056,-39.664,-42.083,-37.483
61.056,-39.664,-42.083,-37.484
61.056,-39.664,-42.084,-37.485
61.057,-39.664,-42.084,-37.486
61.058,-39.666,-42.086,-37.487
61.059,-39.667,-42.088,-37.488
61.061,-39.669,-42.090,-37.489
61.063,-39.671,-42.092,-37.490
61.066,-39.674,-42.096,-37.491
61.066,-39.675,-42.097,-37.492
61.067,-39.676,-42.098,-37.493
61.070,-39.678,-42.101,-37.494
61.071,-39.679,-42.102,-37.495
61.071,-39.679,-42.102,-37.496
61.072,-39.681,-42.104,-37.497
61.073,-39.681,-42.104,-37.498
61.074,-39.682,-42.106,-37.499
61.078,-39.686,-42.111,-37.500
61.078,-39.686,-42.111,-37.501
61.079,-39.688,-42.112,-37.502
61.080,-39.689,-42.114,-37.503
61.081,-39.689,-42.115,-37.504
61.083,-39.692,-42.118,-37.505
61.083,-39.692,-42.118,-37.506
61.087,-39.696,-42.123,-37.507
61.088,-39.697,-42.124,-37.508
61.092,-39.701,-42.129,-37.509
61.092,-39.701,-42.129,-37.510
61.096,-39.705,-42.134,-37.511
61.096,-39.706,-42.135,-37.512
61.098,-39.708,-42.137,-37.513
61.099,-39.709,-42.138,-37.514
61.100,-39.710,-42.140,-37.515
61.102,-39.711,-42.141,-37.516
61.103,-39.712,-42.143,-37.517
61.104,-39.713,-42.144,-37.518
61.105,-39.715,-42.145,-37.519
61.106,-39.715,-42.146,-37.520
61.107,-39.717,-42.148,-37.521
61.109,-39.718,-42.150,-37.522
61.110,-39.719,-42.151,-37.523
61.111,-39.721,-42.153,-37.524
61.111,-39.721,-42.154,-37.525
61.113,-39.723,-42.156,-37.526
61.114,-39.724,-42.157,-37.527
61.115,-39.725,-42.157,-37.528
61.115,-39.725,-42.157,-37.529
61.116,-39.726,-42.159,-37.530
61.117,-39.728,-42.161,-37.531
61.118,-39.728,-42.161,-37.532
61.118,-39.728,-42.161,-37.533
61.118,-39.728,-42.162,-37.534
61.119,-39.729,-42.163,-37.535
61.119,-39.730,-42.164,-37.536
61.120,-39.730,-42.164,-37.537
61.121,-39.731,-42.166,-37.539
61.122,-39.732,-42.166,-37.540
61.124,-39.734,-42.169,-37.541
61.126,-39.736,-42.172,-37.542
61.128,-39.739,-42.175,-37.543
61.130,-39.741,-42.177,-37.544
61.132,-39.742,-42.179,-37.545
61.136,-39.747,-42.185,-37.546
61.138,-39.749,-42.187,-37.547
61.138,-39.749,-42.188,-37.548
61.139,-39.750,-42.188,-37.549
61.143,-39.754,-42.193,-37.550
61.144,-39.755,-42.195,-37.551
61.147,-39.758,-42.198,-37.552
61.147,-39.758,-42.199,-37.553
61.151,-39.763,-42.204,-37.554
61.154,-39.766,-42.208,-37.555
61.155,-39.766,-42.208,-37.556
61.158,-39.770,-42.213,-37.557
61.159,-39.771,-42.214,-37.558
61.159,-39.771,-42.214,-37.559
61.160,-39.772,-42.215,-37.560
61.160,-39.772,-42.215,-37.561
61.162,-39.773,-42.217,-37.562
61.164,-39.776,-42.220,-37.563
61.165,-39.777,-42.221,-37.564
61.165,-39.777,-42.221,-37.565
61.167,-39.779,-42.223,-37.566
61.168,-39.780,-42.225,-37.567
61.168,-39.780,-42.225,-37.569
61.170,-39.782,-42.227,-37.570
61.171,-39.783,-42.228,-37.571
61.172,-39.785,-42.230,-37.572
61.179,-39.791,-42.239,-37.573
61.185,-39.798,-42.247,-37.574
61.186,-39.799,-42.248,-37.575
61.187,-39.800,-42.249,-37.576
61.187,-39.800,-42.249,-37.577
61.189,-39.801,-42.251,-37.578
